"OrderID","OrderDate","CompanyName","Country","OrderValue","ItemsInOrder","OrderSegment"
19514,"2021-08-25 20:17:44",Laughing Bacchus Wine Cellars,Canada,33776.37,49,High Value
18113,"2018-09-25 21:58:21",Folies gourmandes,France,33775.38,34,High Value
13636,"2015-06-03 06:49:17",Save-a-lot Markets,USA,33764.91,38,High Value
21097,"2019-04-04 13:17:36",Bólido Comidas preparadas,Spain,33759.21,45,High Value
12525,"2019-07-04 14:28:19",Hungry Owl All-Night Grocers,Ireland,33749.42,35,High Value
19470,"2016-06-07 01:06:38",FISSA Fabrica Inter. Salchichas S.A.,Spain,33742.39,48,High Value
18080,"2012-09-03 00:56:17",Bottom-Dollar Markets,Canada,33737.3,50,High Value
25124,"2023-03-05 23:16:16",Bottom-Dollar Markets,Canada,33733.46,52,High Value
20027,"2022-04-07 13:37:20",Morgenstern Gesundkost,Germany,33730.47,53,High Value
23997,"2021-06-17 23:59:41",Franchi S.p.A.,Italy,33726.63,43,High Value
17825,"2018-11-04 20:30:17",Berglunds snabbköp,Sweden,33726.49,50,High Value
24441,"2018-05-22 22:40:55",Rancho grande,Argentina,33717.95,40,High Value
19098,"2016-01-14 13:03:16",Cactus Comidas para llevar,Argentina,33710.52,39,High Value
21959,"2021-07-16 06:44:32",GROSELLA-Restaurante,Venezuela,33708.45,47,High Value
16804,"2020-12-25 15:54:36",Morgenstern Gesundkost,Germany,33703.95,57,High Value
15505,"2016-03-01 19:35:04",LILA-Supermercado,Venezuela,33702.13,43,High Value
15308,"2014-01-20 22:44:11",Frankenversand,Germany,33695.64,54,High Value
17066,"2015-12-07 23:38:28",Blondesddsl père et fils,France,33695.48,50,High Value
19736,"2020-03-07 00:05:17",Chop-suey Chinese,Switzerland,33691.2,35,High Value
24057,"2015-04-13 01:58:29",Island Trading,UK,33685.37,40,High Value
17457,"2016-05-05 23:43:02",Wartian Herkku,Finland,33685.2,43,High Value
21156,"2020-12-29 01:59:42",Seven Seas Imports,UK,33684.67,55,High Value
12688,"2013-07-17 05:46:30",Wellington Importadora,Brazil,33678.53,51,High Value
21398,"2021-03-19 23:37:13",Hungry Coyote Import Store,USA,33671.25,53,High Value
12223,"2023-02-23 00:07:16",Piccolo und mehr,Austria,33670.02,43,High Value
21124,"2020-12-14 07:56:13",Folk och fä HB,Sweden,33666.42,42,High Value
14083,"2017-03-15 21:06:29",LINO-Delicateses,Venezuela,33658.04,49,High Value
22934,"2014-03-08 21:12:42",Let's Stop N Shop,USA,33656.57,59,High Value
13696,"2022-07-30 09:24:04",Piccolo und mehr,Austria,33654.17,33,High Value
21014,"2022-02-21 10:24:37",Wolski  Zajazd,Poland,33644.24,56,High Value
25789,"2020-01-30 05:43:22",Blauer See Delikatessen,Germany,33641.5,53,High Value
24369,"2013-09-30 15:35:11",Laughing Bacchus Wine Cellars,Canada,33638.1,48,High Value
25016,"2017-09-28 00:00:26",Rattlesnake Canyon Grocery,USA,33636.42,51,High Value
16890,"2014-03-08 04:57:10",Lonesome Pine Restaurant,USA,33630.8,46,High Value
25368,"2019-03-27 10:00:51",Around the Horn,UK,33629.21,50,High Value
15411,"2019-08-30 23:51:35",Frankenversand,Germany,33629.09,44,High Value
22315,"2020-07-07 16:05:46",LILA-Supermercado,Venezuela,33620.45,38,High Value
22108,"2020-09-17 12:28:36",France restauration,France,33615.81,57,High Value
25353,"2023-03-06 21:44:18",Seven Seas Imports,UK,33615.73,40,High Value
20607,"2021-12-24 06:23:15",The Big Cheese,USA,33604.81,47,High Value
26446,"2017-08-28 23:47:44",Consolidated Holdings,UK,33594.95,56,High Value
24764,"2016-06-17 02:03:51",Comércio Mineiro,Brazil,33592.63,38,High Value
16887,"2022-03-21 20:40:54",Galería del gastrónomo,Spain,33587.3,49,High Value
18146,"2020-08-09 07:03:28",Vaffeljernet,Denmark,33580.1,34,High Value
20302,"2018-02-05 01:02:05",Great Lakes Food Market,USA,33579.53,49,High Value
15802,"2021-11-15 11:56:10",Bon app',France,33579.45,27,High Value
21626,"2017-03-12 00:56:16",Santé Gourmet,Norway,33576.2,38,High Value
15538,"2016-12-09 13:43:45",Lehmanns Marktstand,Germany,33571.91,47,High Value
15589,"2016-06-01 01:48:04",Ottilies Käseladen,Germany,33566.1,38,High Value
16673,"2018-02-07 17:57:21",Tortuga Restaurante,Mexico,33565.94,46,High Value
15492,"2022-07-24 00:06:37",Pericles Comidas clásicas,Mexico,33563.24,47,High Value
15368,"2018-10-26 17:51:54",The Cracker Box,USA,33555.05,30,High Value
13016,"2013-01-18 07:07:49",Chop-suey Chinese,Switzerland,33554.76,40,High Value
24113,"2019-02-06 10:10:08",Folies gourmandes,France,33552.23,49,High Value
13731,"2015-12-11 09:11:44",Split Rail Beer & Ale,USA,33551.42,43,High Value
24198,"2023-10-15 18:23:53",Vaffeljernet,Denmark,33542.57,34,High Value
22125,"2016-05-01 17:08:19",Familia Arquibaldo,Brazil,33537.52,53,High Value
16084,"2015-02-22 14:18:42",Chop-suey Chinese,Switzerland,33522.41,43,High Value
14017,"2015-08-09 03:47:29",Trail's Head Gourmet Provisioners,USA,33520.56,53,High Value
12040,"2013-04-30 12:09:52",Let's Stop N Shop,USA,33516.25,54,High Value
12438,"2020-08-31 15:31:17",Folk och fä HB,Sweden,33514.6,53,High Value
22597,"2018-10-13 21:25:53",Vaffeljernet,Denmark,33513.8,46,High Value
11505,"2023-03-10 23:06:56",LILA-Supermercado,Venezuela,33495.94,54,High Value
25118,"2020-11-13 20:09:33",La maison d'Asie,France,33493.41,47,High Value
17602,"2021-02-06 23:49:40",Centro comercial Moctezuma,Mexico,33488.69,30,High Value
24692,"2021-09-23 21:08:19",Paris spécialités,France,33487.46,48,High Value
18186,"2021-10-31 09:19:10",Richter Supermarkt,Switzerland,33486.05,45,High Value
11110,"2021-05-13 02:11:51",Suprêmes délices,Belgium,33482.74,38,High Value
12575,"2020-12-06 18:06:16",Pericles Comidas clásicas,Mexico,33477.92,47,High Value
15020,"2015-08-24 20:26:33",Pericles Comidas clásicas,Mexico,33477.55,44,High Value
20685,"2018-11-09 02:57:27",Du monde entier,France,33472.17,49,High Value
22806,"2012-11-13 20:31:43",Comércio Mineiro,Brazil,33471.4,49,High Value
17896,"2014-04-23 18:17:29",Antonio Moreno Taquería,Mexico,33460.32,49,High Value
13813,"2021-12-19 11:56:27",B's Beverages,UK,33459.82,58,High Value
15183,"2020-03-23 09:00:47",Que Delícia,Brazil,33456.15,48,High Value
16051,"2012-09-07 06:31:29",Centro comercial Moctezuma,Mexico,33455.84,55,High Value
15700,"2022-03-14 09:44:49",Suprêmes délices,Belgium,33455.55,51,High Value
22643,"2015-01-21 08:34:34",Toms Spezialitäten,Germany,33448.64,51,High Value
12183,"2016-01-04 20:51:56",Pericles Comidas clásicas,Mexico,33447.59,47,High Value
16333,"2020-06-18 19:46:41",Ottilies Käseladen,Germany,33446.79,47,High Value
12910,"2015-06-29 00:02:24",Drachenblut Delikatessen,Germany,33445.53,62,High Value
20637,"2017-05-09 22:16:08",Ottilies Käseladen,Germany,33441.69,40,High Value
15578,"2022-12-30 04:48:26",Magazzini Alimentari Riuniti,Italy,33437.56,47,High Value
17999,"2017-07-24 13:24:33",Wellington Importadora,Brazil,33433.0,49,High Value
12362,"2016-06-03 14:10:42",Tradição Hipermercados,Brazil,33432.22,57,High Value
19156,"2016-12-12 04:06:46",Hanari Carnes,Brazil,33428.95,53,High Value
22324,"2015-03-14 16:41:00",Lehmanns Marktstand,Germany,33428.25,46,High Value
18276,"2020-05-21 09:22:50",Pericles Comidas clásicas,Mexico,33409.6,38,High Value
13779,"2016-05-07 20:09:20",Gourmet Lanchonetes,Brazil,33404.3,62,High Value
20081,"2019-10-09 04:25:37",Maison Dewey,Belgium,33404.2,51,High Value
22742,"2020-09-04 18:21:07",QUICK-Stop,Germany,33400.48,51,High Value
14231,"2012-09-23 22:22:43",Antonio Moreno Taquería,Mexico,33400.31,46,High Value
21803,"2014-12-31 17:42:39",Familia Arquibaldo,Brazil,33397.63,50,High Value
24341,"2022-09-20 10:22:18",Princesa Isabel Vinhos,Portugal,33391.51,44,High Value
12136,"2013-03-24 22:17:45",Folies gourmandes,France,33390.5,38,High Value
20536,"2022-04-07 08:29:34",Consolidated Holdings,UK,33386.75,32,High Value
17504,"2017-06-05 03:39:49",Magazzini Alimentari Riuniti,Italy,33383.72,56,High Value
15789,"2021-05-04 16:53:35",Frankenversand,Germany,33378.31,44,High Value
26227,"2020-09-19 20:09:37",Lonesome Pine Restaurant,USA,33374.85,56,High Value
16703,"2013-06-12 15:13:29",Ana Trujillo Emparedados y helados,Mexico,33371.6,54,High Value
13978,"2014-11-25 03:31:11",Ernst Handel,Austria,33370.44,47,High Value
18752,"2013-07-30 19:05:55",Familia Arquibaldo,Brazil,33352.23,45,High Value
16953,"2023-07-01 02:21:18",Lehmanns Marktstand,Germany,33350.73,42,High Value
23279,"2021-08-07 18:56:06",Romero y tomillo,Spain,33344.63,45,High Value
11693,"2015-12-16 07:00:25",FISSA Fabrica Inter. Salchichas S.A.,Spain,33343.15,50,High Value
22577,"2015-05-24 23:47:15",Mère Paillarde,Canada,33340.06,54,High Value
25197,"2014-01-31 10:13:50",Old World Delicatessen,USA,33338.69,43,High Value
14062,"2022-07-20 13:17:03",Great Lakes Food Market,USA,33337.77,47,High Value
17827,"2017-12-30 01:43:15",Bólido Comidas preparadas,Spain,33336.29,49,High Value
21929,"2016-02-13 07:53:12",Romero y tomillo,Spain,33330.65,48,High Value
14371,"2015-03-29 08:59:59",Hungry Coyote Import Store,USA,33324.69,44,High Value
23575,"2023-04-06 19:57:16",Die Wandernde Kuh,Germany,33323.82,50,High Value
15604,"2017-02-25 14:01:50",Spécialités du monde,France,33323.2,50,High Value
11832,"2021-02-23 17:50:48",Vaffeljernet,Denmark,33321.34,43,High Value
26415,"2021-03-19 21:50:13",Lazy K Kountry Store,USA,33312.43,57,High Value
17940,"2019-12-27 11:39:55",Victuailles en stock,France,33311.38,27,High Value
13924,"2015-02-05 21:06:44",The Big Cheese,USA,33310.25,31,High Value
11909,"2013-05-31 07:54:49",Familia Arquibaldo,Brazil,33301.6,53,High Value
24089,"2013-09-22 06:43:20",Romero y tomillo,Spain,33301.18,45,High Value
21290,"2014-08-25 02:11:10",Lazy K Kountry Store,USA,33296.63,39,High Value
21140,"2014-05-05 11:26:05",Familia Arquibaldo,Brazil,33292.71,58,High Value
16549,"2019-02-28 23:52:52",Königlich Essen,Germany,33276.44,58,High Value
22545,"2023-03-14 14:11:39",HILARION-Abastos,Venezuela,33275.08,45,High Value
16010,"2014-01-27 13:56:02",Vaffeljernet,Denmark,33271.86,51,High Value
21807,"2019-10-30 07:37:33",Gourmet Lanchonetes,Brazil,33267.37,38,High Value
21095,"2013-03-07 21:42:43",Split Rail Beer & Ale,USA,33262.55,53,High Value
17383,"2018-12-17 18:35:33",Pericles Comidas clásicas,Mexico,33255.56,56,High Value
25451,"2014-11-04 11:03:09",Save-a-lot Markets,USA,33254.95,31,High Value
13786,"2016-01-19 07:59:59",Piccolo und mehr,Austria,33253.24,37,High Value
18010,"2017-12-28 23:24:05",Ricardo Adocicados,Brazil,33239.68,44,High Value
14721,"2019-05-20 12:51:58",The Cracker Box,USA,33239.07,53,High Value
18616,"2021-01-30 08:33:26",Richter Supermarkt,Switzerland,33237.4,43,High Value
16736,"2017-07-20 09:51:28",B's Beverages,UK,33236.0,47,High Value
16664,"2018-10-15 19:27:16",Great Lakes Food Market,USA,33229.6,49,High Value
14104,"2012-10-05 02:40:37",FISSA Fabrica Inter. Salchichas S.A.,Spain,33215.48,52,High Value
13695,"2020-03-24 20:42:50",QUICK-Stop,Germany,33214.98,38,High Value
25107,"2014-07-04 20:09:57",HILARION-Abastos,Venezuela,33212.21,57,High Value
17968,"2014-11-23 06:38:40",Romero y tomillo,Spain,33203.39,56,High Value
19145,"2022-01-05 14:21:54",Spécialités du monde,France,33194.27,46,High Value
21040,"2015-03-04 09:27:58",Galería del gastrónomo,Spain,33177.15,33,High Value
16586,"2016-01-25 12:23:40",Suprêmes délices,Belgium,33173.27,38,High Value
15756,"2016-02-22 09:10:28",LILA-Supermercado,Venezuela,33170.69,49,High Value
23804,"2022-11-11 13:56:48",B's Beverages,UK,33167.88,55,High Value
15816,"2023-07-27 13:04:10",Magazzini Alimentari Riuniti,Italy,33147.94,42,High Value
19391,"2017-02-16 20:22:59",Richter Supermarkt,Switzerland,33146.36,51,High Value
19254,"2015-05-20 16:19:05",Toms Spezialitäten,Germany,33145.15,32,High Value
14404,"2023-10-15 06:54:39",Wartian Herkku,Finland,33141.69,52,High Value
24253,"2023-05-04 22:33:56",Hungry Owl All-Night Grocers,Ireland,33133.6,48,High Value
20907,"2013-06-11 14:13:45",Princesa Isabel Vinhos,Portugal,33132.61,51,High Value
18353,"2017-12-05 12:23:31",Romero y tomillo,Spain,33132.11,47,High Value
25577,"2022-08-20 18:57:47",Toms Spezialitäten,Germany,33127.73,50,High Value
11364,"2015-11-29 18:20:54",Berglunds snabbköp,Sweden,33126.13,56,High Value
23713,"2013-06-25 20:48:03",Franchi S.p.A.,Italy,33125.7,35,High Value
15665,"2013-03-12 03:38:05",Great Lakes Food Market,USA,33118.42,55,High Value
13439,"2018-03-30 02:17:33",Tortuga Restaurante,Mexico,33116.63,52,High Value
19075,"2014-11-20 05:04:48",Mère Paillarde,Canada,33115.67,56,High Value
25322,"2014-06-06 19:55:30",HILARION-Abastos,Venezuela,33106.9,43,High Value
12157,"2022-12-04 17:49:25",Frankenversand,Germany,33105.56,38,High Value
21221,"2022-07-30 19:52:49",Furia Bacalhau e Frutos do Mar,Portugal,33097.84,38,High Value
17583,"2022-05-12 05:35:51",Drachenblut Delikatessen,Germany,33095.12,47,High Value
13190,"2020-05-30 01:35:43",LILA-Supermercado,Venezuela,33091.95,36,High Value
16073,"2016-10-20 09:49:38",Wilman Kala,Finland,33088.26,43,High Value
26291,"2013-07-08 10:49:46",Ernst Handel,Austria,33086.58,46,High Value
17711,"2014-11-17 23:28:55",White Clover Markets,USA,33084.77,48,High Value
13265,"2022-01-03 08:13:24",France restauration,France,33083.9,59,High Value
11844,"2015-08-30 08:07:18",Rancho grande,Argentina,33079.21,55,High Value
14972,"2018-06-26 01:37:34",Morgenstern Gesundkost,Germany,33078.77,41,High Value
23447,"2016-06-23 06:35:23",The Big Cheese,USA,33076.0,38,High Value
22793,"2023-05-22 14:47:19",La corne d'abondance,France,33074.38,49,High Value
17460,"2021-06-09 13:45:47",Island Trading,UK,33072.61,43,High Value
25898,"2022-07-01 20:32:25",North/South,UK,33069.73,37,High Value
21519,"2015-11-07 07:33:34",Consolidated Holdings,UK,33062.9,37,High Value
18484,"2020-12-06 18:21:55",Magazzini Alimentari Riuniti,Italy,33054.23,47,High Value
11291,"2015-03-04 22:07:49",Blauer See Delikatessen,Germany,33053.91,32,High Value
17651,"2023-02-14 08:27:59",Hungry Coyote Import Store,USA,33051.91,39,High Value
16147,"2012-10-14 07:14:07",Rattlesnake Canyon Grocery,USA,33049.38,49,High Value
13099,"2014-05-23 13:04:22",Save-a-lot Markets,USA,33040.33,38,High Value
14765,"2013-09-08 07:37:09",Berglunds snabbköp,Sweden,33039.17,49,High Value
25449,"2020-02-05 03:34:03",La corne d'abondance,France,33037.89,31,High Value
20724,"2018-11-12 11:08:27",Princesa Isabel Vinhos,Portugal,33034.07,37,High Value
21226,"2015-05-12 03:45:48",Océano Atlántico Ltda.,Argentina,33030.62,35,High Value
17025,"2013-10-23 17:06:00",Cactus Comidas para llevar,Argentina,33030.4,54,High Value
14877,"2013-10-07 21:37:29",Simons bistro,Denmark,33025.01,54,High Value
17203,"2022-08-07 07:35:02",The Big Cheese,USA,33018.99,49,High Value
17865,"2016-09-21 13:02:36",Princesa Isabel Vinhos,Portugal,33018.41,53,High Value
26466,"2023-03-05 12:21:03",La maison d'Asie,France,33013.29,34,High Value
14406,"2015-06-01 19:32:43",La corne d'abondance,France,33011.7,46,High Value
24071,"2017-12-12 05:02:59",Laughing Bacchus Wine Cellars,Canada,33011.05,58,High Value
16672,"2015-12-10 09:57:07",Mère Paillarde,Canada,33007.09,47,High Value
13722,"2014-11-17 04:34:22",Que Delícia,Brazil,33000.56,47,High Value
15216,"2014-01-24 17:51:05",Spécialités du monde,France,32999.45,28,High Value
18091,"2016-04-02 19:29:22",Vaffeljernet,Denmark,32998.62,39,High Value
11219,"2019-06-07 09:00:38",Ricardo Adocicados,Brazil,32996.54,53,High Value
21625,"2021-10-13 10:47:01",Folies gourmandes,France,32995.67,50,High Value
25554,"2019-10-30 17:44:26",The Cracker Box,USA,32988.48,51,High Value
25768,"2018-12-05 11:32:15",Furia Bacalhau e Frutos do Mar,Portugal,32986.8,52,High Value
16431,"2020-01-10 16:21:04",Comércio Mineiro,Brazil,32985.53,44,High Value
14649,"2021-04-02 10:38:15",Frankenversand,Germany,32984.03,56,High Value
18088,"2014-01-16 10:10:51",Rattlesnake Canyon Grocery,USA,32977.84,38,High Value
12565,"2013-01-29 11:02:20",Wolski  Zajazd,Poland,32975.75,45,High Value
24722,"2014-02-05 07:21:33",Consolidated Holdings,UK,32965.8,34,High Value
23149,"2022-10-16 15:26:33",Morgenstern Gesundkost,Germany,32960.82,52,High Value
20275,"2023-08-04 15:44:47",Victuailles en stock,France,32960.06,38,High Value
18226,"2018-12-08 12:52:03",Hanari Carnes,Brazil,32953.88,51,High Value
25219,"2013-05-27 18:42:57",Königlich Essen,Germany,32953.18,47,High Value
21638,"2012-12-13 08:33:16",Hanari Carnes,Brazil,32952.15,42,High Value
11357,"2015-01-18 06:49:33",Wellington Importadora,Brazil,32952.01,43,High Value
19956,"2019-10-15 11:01:44",FISSA Fabrica Inter. Salchichas S.A.,Spain,32940.59,49,High Value
25542,"2020-06-22 11:52:42",Laughing Bacchus Wine Cellars,Canada,32940.38,45,High Value
20493,"2021-07-02 11:42:34",Spécialités du monde,France,32933.46,46,High Value
25669,"2013-07-04 17:23:43",B's Beverages,UK,32932.32,57,High Value
12193,"2014-09-02 18:46:52",Tradição Hipermercados,Brazil,32930.03,34,High Value
16004,"2023-05-10 15:41:50",La maison d'Asie,France,32928.31,46,High Value
17423,"2023-01-14 03:45:31",Piccolo und mehr,Austria,32920.38,51,High Value
24075,"2015-12-14 09:24:56",Que Delícia,Brazil,32917.34,34,High Value
12475,"2021-05-28 07:47:29",Hungry Owl All-Night Grocers,Ireland,32915.31,53,High Value
21705,"2020-10-09 19:17:24",Frankenversand,Germany,32910.61,44,High Value
17533,"2015-03-22 22:04:09",The Big Cheese,USA,32906.92,35,High Value
16565,"2017-12-11 05:14:49",La corne d'abondance,France,32901.31,54,High Value
25066,"2014-12-16 20:50:46",Laughing Bacchus Wine Cellars,Canada,32896.52,32,High Value
25434,"2021-01-05 21:35:54",Tradição Hipermercados,Brazil,32896.51,44,High Value
24360,"2017-05-04 11:44:15",Vins et alcools Chevalier,France,32894.0,40,High Value
15208,"2018-05-06 18:19:33",Que Delícia,Brazil,32893.91,46,High Value
25160,"2013-04-22 18:49:07",Folk och fä HB,Sweden,32890.64,47,High Value
22918,"2017-10-30 21:39:48",LINO-Delicateses,Venezuela,32890.32,35,High Value
23591,"2019-12-14 22:41:21",Franchi S.p.A.,Italy,32889.6,50,High Value
18341,"2017-06-18 21:48:11",Folies gourmandes,France,32889.26,52,High Value
26242,"2016-04-25 04:50:34",Maison Dewey,Belgium,32888.58,53,High Value
24997,"2014-12-10 18:36:32",Ricardo Adocicados,Brazil,32887.87,43,High Value
17781,"2014-03-29 16:54:44",Furia Bacalhau e Frutos do Mar,Portugal,32883.72,47,High Value
23866,"2021-11-29 17:58:29",GROSELLA-Restaurante,Venezuela,32879.86,48,High Value
23602,"2013-07-05 18:05:36",Chop-suey Chinese,Switzerland,32876.49,46,High Value
11623,"2017-01-07 19:26:46",North/South,UK,32870.97,38,High Value
12411,"2014-03-27 10:09:11",Trail's Head Gourmet Provisioners,USA,32870.17,46,High Value
20844,"2022-08-29 21:22:33",Toms Spezialitäten,Germany,32869.39,48,High Value
15609,"2013-04-02 03:06:01",Save-a-lot Markets,USA,32866.6,39,High Value
22037,"2019-07-21 00:43:37",Antonio Moreno Taquería,Mexico,32865.83,48,High Value
18514,"2019-03-08 19:26:10",Old World Delicatessen,USA,32863.53,60,High Value
12541,"2017-08-24 11:20:50",The Big Cheese,USA,32860.97,42,High Value
23105,"2016-12-17 19:00:27",Consolidated Holdings,UK,32858.98,42,High Value
12408,"2018-01-04 19:24:42",Franchi S.p.A.,Italy,32846.14,50,High Value
20859,"2012-12-22 22:00:54",HILARION-Abastos,Venezuela,32845.85,36,High Value
14482,"2020-07-25 03:09:11",Cactus Comidas para llevar,Argentina,32832.29,39,High Value
14162,"2022-07-24 17:27:44",Rancho grande,Argentina,32829.68,30,High Value
18436,"2021-05-05 19:02:51",Hungry Owl All-Night Grocers,Ireland,32810.19,38,High Value
20219,"2019-01-18 00:31:01",Romero y tomillo,Spain,32809.82,47,High Value
14197,"2015-07-11 13:08:36",Berglunds snabbköp,Sweden,32803.75,44,High Value
21434,"2022-01-27 12:09:40",Familia Arquibaldo,Brazil,32801.1,44,High Value
20489,"2021-07-24 21:49:43",Drachenblut Delikatessen,Germany,32790.41,47,High Value
20823,"2013-07-14 18:54:05",Around the Horn,UK,32790.23,56,High Value
15259,"2014-02-04 22:18:32",Hungry Coyote Import Store,USA,32780.35,30,High Value
20313,"2023-07-07 18:01:58",Wilman Kala,Finland,32775.75,40,High Value
17753,"2015-01-26 03:12:40",Ana Trujillo Emparedados y helados,Mexico,32766.44,46,High Value
15690,"2015-07-03 05:39:38",Trail's Head Gourmet Provisioners,USA,32758.95,51,High Value
22096,"2021-05-29 19:43:00",Rattlesnake Canyon Grocery,USA,32752.47,55,High Value
12224,"2023-04-14 12:56:36",Gourmet Lanchonetes,Brazil,32751.97,52,High Value
19980,"2022-01-07 15:35:10",Old World Delicatessen,USA,32741.9,48,High Value
21868,"2015-07-18 21:39:08",Suprêmes délices,Belgium,32741.67,39,High Value
22136,"2023-09-23 10:13:27",Rattlesnake Canyon Grocery,USA,32734.25,45,High Value
17815,"2023-07-24 23:31:18",Galería del gastrónomo,Spain,32734.16,48,High Value
15579,"2016-09-13 11:53:54",Hungry Coyote Import Store,USA,32732.27,44,High Value
19369,"2015-07-13 12:41:54",Simons bistro,Denmark,32729.62,59,High Value
18352,"2021-03-02 00:46:51",Wartian Herkku,Finland,32714.63,44,High Value
23175,"2023-06-03 19:10:18",Du monde entier,France,32712.74,44,High Value
23154,"2020-06-02 04:01:17",Ricardo Adocicados,Brazil,32711.65,36,High Value
18855,"2019-08-16 07:46:04",Bon app',France,32706.76,47,High Value
22218,"2022-06-07 00:01:51",White Clover Markets,USA,32701.81,38,High Value
21102,"2014-08-22 20:22:41",Save-a-lot Markets,USA,32701.72,53,High Value
13010,"2021-10-05 17:53:49",Romero y tomillo,Spain,32691.9,51,High Value
18274,"2017-01-04 22:57:34",France restauration,France,32683.58,46,High Value
23451,"2014-10-02 06:05:28",Around the Horn,UK,32682.25,52,High Value
13547,"2014-03-12 23:19:22",QUICK-Stop,Germany,32681.75,48,High Value
18488,"2020-12-03 02:07:05",Folk och fä HB,Sweden,32675.9,37,High Value
13710,"2015-11-04 21:47:34",Blondesddsl père et fils,France,32674.37,50,High Value
14595,"2018-05-15 21:46:27",Reggiani Caseifici,Italy,32672.74,54,High Value
23963,"2017-05-12 01:45:50",Frankenversand,Germany,32670.67,49,High Value
14849,"2014-06-21 05:38:49",Paris spécialités,France,32666.76,42,High Value
23409,"2019-07-20 09:03:46",Rattlesnake Canyon Grocery,USA,32665.73,52,High Value
25564,"2017-12-16 23:41:03",Maison Dewey,Belgium,32653.05,38,High Value
19744,"2016-06-15 22:32:16",Tortuga Restaurante,Mexico,32652.74,50,High Value
12299,"2017-10-07 15:21:31",Save-a-lot Markets,USA,32649.69,54,High Value
23350,"2015-06-29 15:05:12",Du monde entier,France,32649.64,47,High Value
12999,"2021-08-09 16:09:45",Romero y tomillo,Spain,32648.37,45,High Value
26441,"2016-11-08 11:05:20",Wartian Herkku,Finland,32641.9,31,High Value
11507,"2022-06-13 15:11:42",Consolidated Holdings,UK,32638.27,48,High Value
22619,"2015-04-27 10:30:46",Cactus Comidas para llevar,Argentina,32637.31,45,High Value
15295,"2017-12-12 20:02:36",Lehmanns Marktstand,Germany,32636.14,45,High Value
19862,"2013-08-24 09:09:41",Hanari Carnes,Brazil,32633.34,53,High Value
12745,"2017-10-16 04:23:02",Wilman Kala,Finland,32626.52,47,High Value
13198,"2019-02-16 05:32:00",Magazzini Alimentari Riuniti,Italy,32624.9,40,High Value
23002,"2019-06-05 01:58:57",Wolski  Zajazd,Poland,32624.08,59,High Value
25181,"2016-02-12 07:02:19",Pericles Comidas clásicas,Mexico,32621.8,48,High Value
18193,"2014-09-09 20:33:55",Galería del gastrónomo,Spain,32619.9,56,High Value
17898,"2013-05-22 07:23:18",Folk och fä HB,Sweden,32617.55,49,High Value
25278,"2018-04-26 13:46:43",Ernst Handel,Austria,32616.1,53,High Value
19722,"2020-09-30 15:56:52",Suprêmes délices,Belgium,32615.29,59,High Value
13091,"2020-01-15 20:24:20",Morgenstern Gesundkost,Germany,32613.56,47,High Value
15775,"2017-04-25 11:22:33",Que Delícia,Brazil,32610.63,43,High Value
25688,"2013-03-19 20:04:19",Princesa Isabel Vinhos,Portugal,32609.63,42,High Value
14647,"2023-01-07 17:08:02",Alfreds Futterkiste,Germany,32607.45,41,High Value
12401,"2019-02-14 12:35:22",Vaffeljernet,Denmark,32604.33,52,High Value
13911,"2013-10-01 18:19:47",The Cracker Box,USA,32602.57,42,High Value
13522,"2013-08-14 06:39:48",FISSA Fabrica Inter. Salchichas S.A.,Spain,32601.56,49,High Value
19898,"2017-03-22 11:50:33",HILARION-Abastos,Venezuela,32598.7,33,High Value
16291,"2020-08-31 07:56:04",The Cracker Box,USA,32598.17,49,High Value
22140,"2017-02-16 05:39:49",Pericles Comidas clásicas,Mexico,32597.19,34,High Value
13820,"2022-10-25 22:18:10",Godos Cocina Típica,Spain,32594.84,43,High Value
22653,"2017-04-26 07:25:59",Ottilies Käseladen,Germany,32587.84,32,High Value
21220,"2016-12-06 13:48:06",Ernst Handel,Austria,32586.83,47,High Value
21885,"2021-12-08 21:58:56",Antonio Moreno Taquería,Mexico,32586.71,54,High Value
17304,"2021-01-26 07:34:30",Furia Bacalhau e Frutos do Mar,Portugal,32569.74,31,High Value
24018,"2015-05-16 20:36:52",Ana Trujillo Emparedados y helados,Mexico,32566.06,50,High Value
11709,"2016-01-08 14:07:50",Princesa Isabel Vinhos,Portugal,32562.87,44,High Value
11180,"2015-11-13 20:48:45",Reggiani Caseifici,Italy,32557.66,48,High Value
12016,"2021-02-05 21:50:11",Spécialités du monde,France,32552.73,31,High Value
19004,"2017-01-10 02:51:07",Berglunds snabbköp,Sweden,32552.16,52,High Value
11482,"2017-04-23 17:58:22",QUICK-Stop,Germany,32547.86,45,High Value
14955,"2016-03-09 22:51:57",LINO-Delicateses,Venezuela,32546.9,50,High Value
18161,"2020-07-21 04:33:25",Familia Arquibaldo,Brazil,32545.45,36,High Value
11373,"2012-12-07 05:58:10",Old World Delicatessen,USA,32544.77,43,High Value
22491,"2014-08-05 12:37:47",Wolski  Zajazd,Poland,32538.87,38,High Value
20711,"2022-09-04 07:50:59",Cactus Comidas para llevar,Argentina,32538.2,35,High Value
11468,"2015-03-02 20:52:20",Princesa Isabel Vinhos,Portugal,32537.19,36,High Value
17294,"2017-02-22 14:22:59",Trail's Head Gourmet Provisioners,USA,32527.67,46,High Value
